naive_degree,3.6716461181640625e-05,"{'6': 1, '7': 1, '5': 1, '8': 1, '9': 2, '1': 2, '4': 2, '10': 2, '3': 2, '2': 2}",syn,0.0001380443572998047,0.009141206741333008,0.0,15.0,15.0,0.0,0.0
naive_nbr,4.00543212890625e-05,"{'7': 1, '1': 3, '6': 3, '9': 3, '8': 3, '5': 3, '4': 3, '10': 3, '2': 3, '3': 3}",syn,0.0,0.009162664413452148,0.0003108978271484375,15.0,0.0,15.0,0.0
improved2_nbr,1.8358230590820312e-05,"{'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.012301206588745117,0.0003693103790283203,5.0,0.0,26.0,2.0
naive_nbr,1.2159347534179688e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'JA': 2, 'TH': 2, 'FN': 2, 'JU': 6, 'CC': 6, 'CN': 6, 'BM': 6, 'JV': 6, 'BR': 6, 'CH': 6}",default,0.0,0.00383758544921875,6.937980651855469e-05,13.0,0.0,13.0,0.0
naive_nbr,1.6927719116210938e-05,"{'7': 1, '1': 3, '6': 3, '9': 3, '8': 3, '5': 3, '4': 3, '10': 3, '2': 3, '3': 3}",syn,0.0,0.00572657585144043,0.00013399124145507812,15.0,0.0,15.0,0.0
naive_degree,1.6450881958007812e-05,"{'6': 1, '7': 1, '5': 1, '8': 1, '9': 2, '1': 2, '4': 2, '10': 2, '3': 2, '2': 2}",syn,5.817413330078125e-05,0.003734111785888672,0.0,15.0,15.0,0.0,0.0
naive_degree,3.8623809814453125e-05,"{'JA': 1, 'BR': 1, 'MP': 1, 'MA': 1, 'FN': 1, 'BM': 1, 'CN': 1, 'CC': 1, 'GP': 1, 'JV': 1, 'CH': 1, 'JU': 1, 'TH': 1}",default,0.0001399517059326172,0.008738994598388672,0.0,16.0,16.0,0.0,0.0
improved2_nbr,1.811981201171875e-05,"{'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'TH': 2, 'JA': 2, 'FN': 2, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.01563429832458496,0.00047898292541503906,3.0,0.0,26.0,1.0
improved2_nbr,1.7642974853515625e-05,"{'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.01219630241394043,0.0004215240478515625,5.0,0.0,26.0,2.0
naive_nbr,1.71661376953125e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'JA': 2, 'TH': 2, 'FN': 2, 'JU': 6, 'CC': 6, 'CN': 6, 'BM': 6, 'JV': 6, 'BR': 6, 'CH': 6}",default,0.0,0.004529714584350586,8.606910705566406e-05,13.0,0.0,13.0,0.0
