improved_nbr_simple,0.011257648468017578,0.0,contact,0.0,0.9615435600280762,0.0001385211944580078,8183.0,93.0390625,0.8350565433502197,8183.0,0.0,8183.0,242.0,4.0,0.9614026546478271,0.0,0.037969350814819336,8183.0
improved_nbr_simple,0.006054401397705078,0.0,enron,0.0,0.35549426078796387,0.0023610591888427734,4983.0,115.55078125,0.2071058750152588,4983.0,0.0,4983.0,4423.0,4.0,0.3531301021575928,0.0,0.03740262985229492,17677.0
naive_nbr,0.03888869285583496,0.0,bin_5,0.0,2.540052890777588,0.0003039836883544922,28753.0,104.1484375,2.3502557277679443,28753.0,0.0,29253.0,500.0,4.0,2.5397465229034424,0.0,0.0936131477355957,28753.0
naive_nbr,0.02964472770690918,0.0,enron,0.0,2.6652474403381348,0.002587556838989258,17606.0,103.26953125,2.5411195755004883,17606.0,0.0,22029.0,4423.0,4.0,2.6626570224761963,0.0,0.04461836814880371,17606.0
improved_nbr_simple,0.037261247634887695,0.0,bin_5,0.0,2.697113037109375,0.00022363662719726562,28723.0,104.54296875,2.3900837898254395,28723.0,0.0,28723.0,500.0,4.0,2.6968860626220703,0.0,0.09478616714477539,28723.0
naive_nbr,0.011710166931152344,0.0,contact,0.0,0.998328685760498,0.00018024444580078125,8179.0,93.3515625,0.9297664165496826,8179.0,0.0,8421.0,242.0,4.0,0.998145580291748,0.0,0.03792095184326172,8179.0
improved_nbr_simple,0.005698680877685547,0.0,enron,0.0,0.35010218620300293,0.00229644775390625,4983.0,113.55078125,0.20329999923706055,4983.0,0.0,4983.0,4423.0,4.0,0.34780311584472656,0.0,0.03707599639892578,17677.0
improved_nbr_simple,0.041953086853027344,0.0,bin_2,0.0,2.9951283931732178,0.0002396106719970703,31051.0,103.71484375,2.6725804805755615,31051.0,0.0,31051.0,500.0,4.0,2.994885206222534,0.0,0.09421920776367188,31051.0
naive_nbr,0.04057455062866211,0.0,bin_2,0.0,3.045755386352539,0.0002887248992919922,31023.0,103.6875,2.842996120452881,31023.0,0.0,31523.0,500.0,4.0,3.045464038848877,0.0,0.09533905982971191,31023.0
improved_nbr_simple,0.012317180633544922,0.0,contact,0.0,1.1251420974731445,0.00013303756713867188,8183.0,93.6328125,0.9722080230712891,8183.0,0.0,8183.0,242.0,4.0,1.1250059604644775,0.0,0.04616212844848633,8183.0
naive_nbr,0.011530876159667969,0.0,contact,0.0,0.972773551940918,0.00018858909606933594,8179.0,93.6484375,0.9035546779632568,8179.0,0.0,8421.0,242.0,4.0,0.9725825786590576,0.0,0.03795003890991211,8179.0
improved_nbr_simple,0.011392354965209961,0.0,contact,0.0,0.9850494861602783,0.00012445449829101562,8183.0,93.65234375,0.8611166477203369,8183.0,0.0,8183.0,242.0,4.0,0.9849228858947754,0.0,0.037348270416259766,8183.0
naive_nbr,0.011641263961791992,0.0,contact,0.0,0.9735198020935059,0.00017118453979492188,8179.0,93.671875,0.905580997467041,8179.0,0.0,8421.0,242.0,4.0,0.973346471786499,0.0,0.037500619888305664,8179.0
naive_nbr,0.03953433036804199,0.0,bin_5,0.0,2.5549733638763428,0.00034308433532714844,28753.0,111.671875,2.3613338470458984,28753.0,0.0,29253.0,500.0,4.0,2.554628372192383,0.0,0.09418439865112305,28753.0
improved_nbr_simple,0.01130223274230957,0.0,contact,0.0,0.9757070541381836,0.00012302398681640625,8183.0,93.67578125,0.8523814678192139,8183.0,0.0,8183.0,242.0,4.0,0.975581169128418,0.0,0.036745548248291016,8183.0
naive_nbr,0.0300748348236084,0.0,enron,0.0,2.7361152172088623,0.0026683807373046875,17606.0,116.109375,2.609666347503662,17606.0,0.0,22029.0,4423.0,4.0,2.73344349861145,0.0,0.04591798782348633,17606.0
improved_nbr_simple,0.038841962814331055,0.0,bin_5,0.0,2.8284716606140137,0.0002658367156982422,28723.0,112.09375,2.5034358501434326,28723.0,0.0,28723.0,500.0,4.0,2.828202486038208,0.0,0.10072827339172363,28723.0
improved_nbr_simple,0.04204607009887695,0.0,bin_2,0.0,2.9945569038391113,0.0002727508544921875,31051.0,110.79296875,2.6740102767944336,31051.0,0.0,31051.0,500.0,4.0,2.9942803382873535,0.0,0.09405136108398438,31051.0
naive_nbr,0.039258718490600586,0.0,bin_2,0.0,3.0225303173065186,0.000316619873046875,31023.0,110.796875,2.8224453926086426,31023.0,0.0,31523.0,500.0,4.0,3.022211790084839,0.0,0.09216594696044922,31023.0
naive_nbr,0.03780627250671387,0.0,bin_5,0.0,2.3192927837371826,0.00033283233642578125,28753.0,111.69921875,2.1385321617126465,28753.0,0.0,29253.0,500.0,4.0,2.318957567214966,0.0,0.0839231014251709,28753.0
naive_nbr,0.030323505401611328,0.0,enron,0.0,2.726470947265625,0.0029189586639404297,17606.0,113.71484375,2.597477436065674,17606.0,0.0,22029.0,4423.0,4.0,2.7235493659973145,0.0,0.04776883125305176,17606.0
improved_nbr_simple,0.03799891471862793,0.0,bin_5,0.0,2.745175838470459,0.0002765655517578125,28723.0,108.38671875,2.4334733486175537,28723.0,0.0,28723.0,500.0,4.0,2.744896411895752,0.0,0.09573674201965332,28723.0
improved_nbr_simple,0.04001045227050781,0.0,bin_2,0.0,2.7274038791656494,0.0002791881561279297,31051.0,105.17578125,2.4305007457733154,31051.0,0.0,31051.0,500.0,4.0,2.7271223068237305,0.0,0.08316731452941895,31051.0
naive_nbr,0.038500070571899414,0.0,bin_2,0.0,2.7951838970184326,0.0003154277801513672,31023.0,110.796875,2.6037003993988037,31023.0,0.0,31523.0,500.0,4.0,2.7948665618896484,0.0,0.0842580795288086,31023.0
naive_nbr,0.03677701950073242,0.0,bin_5,0.0,2.2728874683380127,0.00030493736267089844,28753.0,111.78125,2.0939671993255615,28753.0,0.0,29253.0,500.0,4.0,2.272580146789551,0.0,0.08338618278503418,28753.0
naive_nbr,0.02976202964782715,0.0,enron,0.0,2.7173359394073486,0.0029332637786865234,17606.0,115.80859375,2.587857961654663,17606.0,0.0,22029.0,4423.0,4.0,2.7143971920013428,0.0,0.04846930503845215,17606.0
improved_nbr_simple,0.038106441497802734,0.0,bin_5,0.0,2.7840237617492676,0.0002720355987548828,28723.0,112.1015625,2.4680325984954834,28723.0,0.0,28723.0,500.0,4.0,2.7837488651275635,0.0,0.09628772735595703,28723.0
improved_nbr_simple,0.039041996002197266,0.0,bin_2,0.0,2.703994035720825,0.0002663135528564453,31051.0,110.8046875,2.40960431098938,31051.0,0.0,31051.0,500.0,4.0,2.7037253379821777,0.0,0.0816640853881836,31051.0
naive_nbr,0.03825068473815918,0.0,bin_2,0.0,2.7946743965148926,0.0002994537353515625,31023.0,111.07421875,2.604020833969116,31023.0,0.0,31523.0,500.0,4.0,2.79437255859375,0.0,0.0839242935180664,31023.0
naive_nbr,0.0369267463684082,0.0,bin_5,0.0,2.264573812484741,0.0003159046173095703,28753.0,111.78515625,2.086115837097168,28753.0,0.0,29253.0,500.0,4.0,2.2642555236816406,0.0,0.0822911262512207,28753.0
naive_nbr,0.028760433197021484,0.0,enron,0.0,2.685748338699341,0.0026710033416748047,17606.0,114.46484375,2.5614676475524902,17606.0,0.0,22029.0,4423.0,4.0,2.6830739974975586,0.0,0.04539299011230469,17606.0
improved_nbr_simple,0.0365140438079834,0.0,bin_5,0.0,2.619729995727539,0.000270843505859375,28723.0,108.390625,2.321120262145996,28723.0,0.0,28723.0,500.0,4.0,2.6194560527801514,0.0,0.09123992919921875,28723.0
improved_nbr_simple,0.03809857368469238,0.0,bin_2,0.0,2.6458206176757812,0.0002796649932861328,31051.0,110.8046875,2.3608767986297607,31051.0,0.0,31051.0,500.0,4.0,2.645538568496704,0.0,0.07541394233703613,31051.0
naive_nbr,0.036566734313964844,0.0,bin_2,0.0,2.715601682662964,0.00031638145446777344,31023.0,111.07421875,2.53635311126709,31023.0,0.0,31523.0,500.0,4.0,2.7152838706970215,0.0,0.07606720924377441,31023.0
improved_nbr_simple,0.5190169811248779,0.0,congress,0.0,227.45272278785706,0.0010733604431152344,223473.0,366.5546875,222.69026947021484,223473.0,0.0,223473.0,1718.0,4.0,227.45162296295166,0.0,0.9852721691131592,223498.0
naive_nbr,0.5917811393737793,0.0,congress,0.0,255.97174072265625,0.0024640560150146484,222960.0,366.67578125,253.474604845047,222960.0,0.0,224678.0,1718.0,4.0,255.96927285194397,0.0,1.229123592376709,222960.0
improved_nbr_simple,2.585787534713745,0.0,dblp,0.0,98.26476049423218,2.4023523330688477,1602832.0,6942.76171875,32.8479950428009,1602832.0,0.0,1602832.0,1836596.0,4.0,95.86238956451416,0.0,16.597580671310425,4341255.0
improved_nbr_simple,0.5214438438415527,0.0,congress,0.0,227.8920681476593,0.001308441162109375,223473.0,418.26171875,223.1690263748169,223473.0,0.0,223473.0,1718.0,4.0,227.89075374603271,0.0,0.9791066646575928,223498.0
naive_nbr,0.630511999130249,0.0,congress,0.0,257.0792155265808,0.0029141902923583984,222960.0,418.6875,254.34930801391602,222960.0,0.0,224678.0,1718.0,4.0,257.07629680633545,0.0,1.409256935119629,222960.0
naive_nbr,6.997955560684204,0.0,dblp,0.0,271.1987626552582,1.7981910705566406,4343765.0,6937.76171875,234.86296796798706,4343765.0,0.0,6180361.0,1836596.0,4.0,269.4005637168884,0.0,15.24370527267456,4343765.0
improved_nbr_simple,2.6189794540405273,0.0,dblp,0.0,97.62468838691711,2.2816879749298096,1602832.0,7443.37109375,33.68858242034912,1602832.0,0.0,1602832.0,1836596.0,4.0,95.34299230575562,0.0,16.38357138633728,4341255.0
improved_nbr_simple,0.5101711750030518,0.0,congress,0.0,229.37482452392578,0.0012869834899902344,223473.0,424.078125,224.6727044582367,223473.0,0.0,223473.0,1718.0,4.0,229.37353038787842,0.0,0.9660458564758301,223498.0
naive_nbr,0.637639045715332,0.0,congress,0.0,258.49809169769287,0.002681732177734375,222960.0,424.50390625,255.76858639717102,222960.0,0.0,224678.0,1718.0,4.0,258.49540662765503,0.0,1.3989264965057373,222960.0
improved_nbr_simple,2.5989768505096436,0.0,dblp,0.0,96.25520920753479,2.3316240310668945,1602832.0,7567.296875,32.59841179847717,1602832.0,0.0,1602832.0,1836596.0,4.0,93.923574924469,0.0,16.278207302093506,4341255.0
improved_nbr_simple,0.5071239471435547,0.0,congress,0.0,227.91246461868286,0.0012898445129394531,223473.0,426.578125,223.23320150375366,223473.0,0.0,223473.0,1718.0,4.0,227.91116905212402,0.0,0.9614429473876953,223498.0
naive_nbr,7.151598930358887,0.0,dblp,0.0,275.28569054603577,1.829235553741455,4343765.0,7442.6484375,238.40455675125122,4343765.0,0.0,6180361.0,1836596.0,4.0,273.45644450187683,0.0,15.503220081329346,4343765.0
naive_nbr,0.6330780982971191,0.0,congress,0.0,256.89076113700867,0.002985715866088867,222960.0,424.50390625,254.1537570953369,222960.0,0.0,224678.0,1718.0,4.0,256.88777208328247,0.0,1.413484811782837,222960.0
improved_nbr_simple,0.5134119987487793,0.0,congress,0.0,225.89519596099854,0.0013034343719482422,223473.0,426.578125,221.21133470535278,223473.0,0.0,223473.0,1718.0,4.0,225.89388704299927,0.0,0.9612421989440918,223498.0
improved_nbr_simple,2.565979480743408,0.0,dblp,0.0,93.43904757499695,2.4286885261535645,1602832.0,7594.08203125,29.4192955493927,1602832.0,0.0,1602832.0,1836596.0,4.0,91.01034164428711,0.0,16.675925970077515,4341255.0
naive_nbr,0.5597884654998779,0.0,congress,0.0,230.53966903686523,0.0029048919677734375,222960.0,424.52734375,228.18775177001953,222960.0,0.0,224678.0,1718.0,4.0,230.53676009178162,0.0,1.1454195976257324,222960.0
naive_nbr,7.241846799850464,0.0,dblp,0.0,266.66247391700745,1.8747851848602295,4343765.0,7565.7890625,230.04788613319397,4343765.0,0.0,6180361.0,1836596.0,4.0,264.7876818180084,0.0,15.311956405639648,4343765.0
improved_nbr_simple,2.465663433074951,0.0,dblp,0.0,85.01415276527405,2.061347484588623,1602832.0,7878.45703125,27.987321376800537,1602832.0,0.0,1602832.0,1836596.0,4.0,82.95279145240784,0.0,14.358981370925903,4341255.0
naive_nbr,7.2190821170806885,0.0,dblp,0.0,272.48362159729004,1.8817107677459717,4343765.0,7593.23046875,235.0058512687683,4343765.0,0.0,6180361.0,1836596.0,4.0,270.60189867019653,0.0,16.1213698387146,4343765.0
naive_nbr,7.655349016189575,0.0,dblp,0.0,267.3201732635498,1.8483283519744873,4343765.0,7529.375,230.12982869148254,4343765.0,0.0,6180361.0,1836596.0,4.0,265.4718327522278,0.0,15.398088216781616,4343765.0
